,TransactionID,DateTime,Date_Key,Branch,Customer_ID,SKU_ID,SKU,Brand,SKU_Category,Qty,NormalPrice,DiscountedPrice,DiscountPercentage,Total_Price,Promo_Category
34021,T070272,2025-06-26 15:22:33,20250626,Jakarta,C04239,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,1,10000.0,10000.0,0.0,10000.0,No Promo
34022,T076363,2025-07-02 14:12:53,20250702,Surabaya,C21675,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,3,5000.0,5000.0,0.0,15000.0,No Promo
34023,T200983,2025-10-23 10:50:20,20251023,Jakarta,C46544,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,2,6000.0,5400.0,0.1,10800.0,Promo Normal
34024,T059433,2025-06-14 16:57:47,20250614,Surabaya,C22623,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4,4000.0,3600.0,0.1,14400.0,Promo Normal
34025,T066626,2025-06-22 09:36:44,20250622,Jakarta,C76704,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,2,3500.0,2450.0,0.3,4900.0,Promo Seasonal High
34026,T082725,2025-07-09 13:35:46,20250709,Jakarta,C37105,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,3,7000.0,7000.0,0.0,21000.0,No Promo
34027,T115168,2025-08-09 20:10:50,20250809,Semarang,C14536,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,2,3500.0,2800.0,0.2,5600.0,Promo Bundling
34028,T165030,2025-09-22 16:53:39,20250922,Jakarta,C25468,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5,5500.0,5500.0,0.0,27500.0,No Promo
34029,T146613,2025-09-07 12:13:24,20250907,Jakarta,C67208,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,1,7000.0,7000.0,0.0,7000.0,No Promo
34030,T093992,2025-07-20 15:17:07,20250720,Jakarta,C89810,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,4,3500.0,3500.0,0.0,14000.0,No Promo
34031,T183734,2025-10-08 14:52:39,20251008,Jakarta,C78492,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,1,3500.0,2800.0,0.2,2800.0,Promo Bundling
34032,T044417,2025-05-29 20:51:13,20250529,Jakarta,C85754,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,2,7000.0,7000.0,0.0,14000.0,No Promo
34033,T205305,2025-10-27 10:03:08,20251027,Jakarta,C87304,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4,4000.0,4000.0,0.0,16000.0,No Promo
34034,T207485,2025-10-29 18:34:24,20251029,Jakarta,C31471,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,3,4000.0,4000.0,0.0,12000.0,No Promo
34035,T156042,2025-09-15 17:35:47,20250915,Jakarta,C29089,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,4,10000.0,9500.0,0.05,38000.0,Promo Normal
34036,T129353,2025-08-23 15:17:20,20250823,Jakarta,C16921,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,5,10000.0,10000.0,0.0,50000.0,No Promo
34037,T066691,2025-06-22 09:20:42,20250622,Jakarta,C18299,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,1,5000.0,5000.0,0.0,5000.0,No Promo
34038,T111032,2025-08-06 20:27:39,20250806,Jakarta,C40410,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,5,4000.0,3600.0,0.1,18000.0,Promo Normal
34039,T088252,2025-07-14 15:14:38,20250714,Surabaya,C96475,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,3,4000.0,4000.0,0.0,12000.0,No Promo
34040,T115065,2025-08-09 13:15:12,20250809,Bandung,C54099,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,1,3000.0,3000.0,0.0,3000.0,No Promo
34041,T138656,2025-08-31 14:08:52,20250831,Jakarta,C88754,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,2,7000.0,7000.0,0.0,14000.0,No Promo
34042,T207097,2025-10-28 18:50:07,20251028,Semarang,C01623,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4,4000.0,4000.0,0.0,16000.0,No Promo
34043,T022347,2025-05-03 17:11:08,20250503,Bandung,C61161,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,4,3500.0,2800.0,0.2,11200.0,Promo Bundling
34044,T143743,2025-09-04 17:33:57,20250904,Surabaya,C92803,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,1,3000.0,2850.0,0.05,2850.0,Promo Normal
34045,T068010,2025-06-23 17:23:15,20250623,Surabaya,C21275,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,3,4000.0,3600.0,0.1,10800.0,Promo Normal
34046,T065226,2025-06-20 11:45:48,20250620,Surabaya,C09782,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,2,5500.0,5500.0,0.0,11000.0,No Promo
34047,T093625,2025-07-20 20:21:08,20250720,Jakarta,C94509,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,2,7000.0,7000.0,0.0,14000.0,No Promo
34048,T135438,2025-08-28 14:17:34,20250828,Jakarta,C99428,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,1,3500.0,2450.0,0.3,2450.0,Promo Seasonal High
34049,T058859,2025-06-14 14:08:53,20250614,Jakarta,C89905,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,5,5800.0,5800.0,0.0,29000.0,No Promo
34050,T172573,2025-09-28 15:07:29,20250928,Surabaya,C96296,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,1,4000.0,4000.0,0.0,4000.0,No Promo
34051,T078196,2025-07-04 17:03:00,20250704,Jakarta,C25292,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,1,3000.0,2700.0,0.1,2700.0,Promo Bundling
34052,T118986,2025-08-13 13:28:53,20250813,Surabaya,C38780,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,4,10000.0,9500.0,0.05,38000.0,Promo Normal
34053,T054088,2025-06-09 17:09:56,20250609,Jakarta,C33320,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,1,10000.0,10000.0,0.0,10000.0,No Promo
34054,T157077,2025-09-15 17:03:50,20250915,Semarang,C82062,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,1,5000.0,5000.0,0.0,5000.0,No Promo
34055,T113049,2025-08-08 09:28:39,20250808,Jakarta,C17595,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,2,10000.0,10000.0,0.0,20000.0,No Promo
34056,T184424,2025-10-08 15:42:55,20251008,Bandung,C71193,S001,Richeese Wafer Keju 50g,Richeese,Wafer,2,5800.0,5800.0,0.0,11600.0,No Promo
34057,T102678,2025-07-29 15:59:42,20250729,Jakarta,C47110,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,4,3500.0,2450.0,0.3,9800.0,Promo Seasonal High
34058,T102882,2025-07-29 18:49:57,20250729,Jakarta,C32570,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,5,7000.0,7000.0,0.0,35000.0,No Promo
34059,T164810,2025-09-22 12:10:55,20250922,Jakarta,C87952,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,2,3500.0,3500.0,0.0,7000.0,No Promo
34060,T129524,2025-08-23 14:22:23,20250823,Jakarta,C37186,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5,5000.0,5000.0,0.0,25000.0,No Promo
34061,T174420,2025-09-30 09:47:04,20250930,Jakarta,C35163,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3,3000.0,2250.0,0.25,6750.0,Promo Seasonal High
34062,T086654,2025-07-13 09:02:16,20250713,Jakarta,C83929,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,5,10000.0,7000.0,0.3,35000.0,Promo Seasonal High
34063,T021085,2025-05-02 11:23:04,20250502,Jakarta,C19739,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,3,4000.0,4000.0,0.0,12000.0,No Promo
34064,T068489,2025-06-24 15:22:07,20250624,Jakarta,C63754,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,4,3000.0,2700.0,0.1,10800.0,Promo Bundling
34065,T127033,2025-08-20 10:41:35,20250820,Semarang,C61726,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,4,5000.0,5000.0,0.0,20000.0,No Promo
34066,T067186,2025-06-22 10:34:42,20250622,Bandung,C09711,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,2,4500.0,3600.0,0.2,7200.0,Promo Bundling
34067,T153888,2025-09-13 16:04:59,20250913,Jakarta,C28100,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,5,5000.0,4000.0,0.2,20000.0,Promo Bundling
34068,T186443,2025-10-10 15:20:03,20251010,Surabaya,C70938,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5,5800.0,5800.0,0.0,29000.0,No Promo
34069,T143354,2025-09-04 09:31:41,20250904,Jakarta,C93742,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,5,7000.0,5250.0,0.25,26250.0,Promo Seasonal High
34070,T068510,2025-06-24 17:36:54,20250624,Jakarta,C35882,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,3,4500.0,4500.0,0.0,13500.0,No Promo
34071,T197727,2025-10-20 11:30:45,20251020,Jakarta,C84848,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,5,7000.0,5600.0,0.2,28000.0,Promo Bundling
34072,T026021,2025-05-08 10:24:57,20250508,Jakarta,C70268,S001,Richeese Wafer Keju 50g,Richeese,Wafer,1,5800.0,5800.0,0.0,5800.0,No Promo
34073,T132350,2025-08-25 17:53:38,20250825,Bandung,C64075,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,1,4000.0,2800.0,0.3,2800.0,Promo Seasonal High
34074,T069276,2025-06-25 18:20:44,20250625,Jakarta,C88698,S001,Richeese Wafer Keju 50g,Richeese,Wafer,4,5800.0,5800.0,0.0,23200.0,No Promo
34075,T056005,2025-06-11 17:39:36,20250611,Jakarta,C38530,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,5,10000.0,10000.0,0.0,50000.0,No Promo
34076,T123189,2025-08-17 19:49:50,20250817,Jakarta,C67150,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,2,4000.0,4000.0,0.0,8000.0,No Promo
34077,T191599,2025-10-15 12:04:59,20251015,Jakarta,C76503,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,5,7000.0,6300.0,0.1,31500.0,Promo Normal
34078,T173356,2025-09-29 18:37:25,20250929,Jakarta,C47339,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,1,5000.0,3750.0,0.25,3750.0,Promo Seasonal High
34079,T182308,2025-10-06 17:54:17,20251006,Semarang,C67289,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,2,10000.0,7000.0,0.3,14000.0,Promo Seasonal High
34080,T111724,2025-08-06 16:32:43,20250806,Bandung,C31092,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,4,4000.0,3600.0,0.1,14400.0,Promo Normal
34081,T023610,2025-05-05 20:29:39,20250505,Jakarta,C04356,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,5,3500.0,2800.0,0.2,14000.0,Promo Bundling
34082,T104571,2025-07-31 10:38:57,20250731,Jakarta,C26311,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,1,10000.0,10000.0,0.0,10000.0,No Promo
34083,T106664,2025-08-02 11:09:33,20250802,Jakarta,C89077,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,5,10000.0,10000.0,0.0,50000.0,No Promo
34084,T134123,2025-08-27 10:56:53,20250827,Jakarta,C53973,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4,4000.0,4000.0,0.0,16000.0,No Promo
34085,T127480,2025-08-21 20:13:00,20250821,Jakarta,C02498,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,2,7000.0,5600.0,0.2,11200.0,Promo Bundling
34086,T168326,2025-09-25 15:39:33,20250925,Jakarta,C63579,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,5,3000.0,2250.0,0.25,11250.0,Promo Seasonal High
34087,T173477,2025-09-29 13:34:40,20250929,Jakarta,C81506,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,4,6000.0,4200.0,0.3,16800.0,Promo Seasonal High
34088,T148074,2025-09-08 10:52:13,20250908,Jakarta,C10313,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,4,7000.0,7000.0,0.0,28000.0,No Promo
34089,T158654,2025-09-17 19:23:38,20250917,Jakarta,C43265,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,2,3500.0,2620.0,0.25,5240.0,Promo Seasonal High
34090,T057620,2025-06-12 19:50:58,20250612,Surabaya,C63213,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,4,7000.0,6300.0,0.1,25200.0,Promo Bundling
34091,T077180,2025-07-03 20:51:32,20250703,Jakarta,C36921,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,5,3000.0,2700.0,0.1,13500.0,Promo Bundling
34092,T086008,2025-07-12 10:19:04,20250712,Jakarta,C71282,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,4,7000.0,7000.0,0.0,28000.0,No Promo
34093,T130961,2025-08-24 18:41:30,20250824,Surabaya,C91897,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,2,3000.0,2250.0,0.25,4500.0,Promo Seasonal High
34094,T030946,2025-05-13 20:24:56,20250513,Surabaya,C38006,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,4,5500.0,5500.0,0.0,22000.0,No Promo
34095,T051378,2025-06-06 14:51:25,20250606,Jakarta,C29576,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,2,7000.0,7000.0,0.0,14000.0,No Promo
34096,T150659,2025-09-10 15:29:46,20250910,Surabaya,C59108,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,1,7000.0,6300.0,0.1,6300.0,Promo Normal
34097,T102572,2025-07-29 11:55:06,20250729,Jakarta,C75537,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,4,10000.0,9500.0,0.05,38000.0,Promo Normal
34098,T178107,2025-10-03 16:21:08,20251003,Jakarta,C29829,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,3,5000.0,5000.0,0.0,15000.0,No Promo
34099,T058631,2025-06-13 16:47:36,20250613,Bandung,C47011,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,3,7000.0,6300.0,0.1,18900.0,Promo Bundling
34100,T025663,2025-05-07 17:12:36,20250507,Surabaya,C61241,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,3,7000.0,7000.0,0.0,21000.0,No Promo
34101,T146638,2025-09-07 11:14:50,20250907,Jakarta,C11381,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,5,3000.0,3000.0,0.0,15000.0,No Promo
34102,T167208,2025-09-24 17:52:10,20250924,Jakarta,C96793,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,3,5000.0,5000.0,0.0,15000.0,No Promo
34103,T049978,2025-06-04 10:16:35,20250604,Surabaya,C50546,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,2,3000.0,2250.0,0.25,4500.0,Promo Seasonal High
34104,T022927,2025-05-04 17:03:38,20250504,Jakarta,C87330,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,5,3000.0,3000.0,0.0,15000.0,No Promo
34105,T144659,2025-09-05 18:25:11,20250905,Jakarta,C21210,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,1,3500.0,2450.0,0.3,2450.0,Promo Seasonal High
34106,T052389,2025-06-07 17:02:38,20250607,Jakarta,C73595,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,3,3000.0,2250.0,0.25,6750.0,Promo Seasonal High
34107,T200445,2025-10-22 18:08:54,20251022,Bandung,C66353,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3,3500.0,3500.0,0.0,10500.0,No Promo
34108,T191893,2025-10-15 14:37:27,20251015,Jakarta,C08975,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,4,6000.0,5400.0,0.1,21600.0,Promo Normal
34109,T200053,2025-10-22 11:30:08,20251022,Surabaya,C52526,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,2,7000.0,5600.0,0.2,11200.0,Promo Bundling
34110,T121927,2025-08-16 16:32:46,20250816,Jakarta,C57646,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,2,4500.0,4500.0,0.0,9000.0,No Promo
34111,T179167,2025-10-04 10:36:18,20251004,Jakarta,C67536,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,3,7000.0,6300.0,0.1,18900.0,Promo Normal
34112,T176405,2025-10-01 16:30:48,20251001,Bandung,C80167,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,3,4500.0,4050.0,0.1,12150.0,Promo Bundling
34113,T164645,2025-09-22 10:51:34,20250922,Jakarta,C25476,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,1,10000.0,9500.0,0.05,9500.0,Promo Normal
34114,T175157,2025-09-30 12:19:39,20250930,Surabaya,C67064,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,1,3500.0,2450.0,0.3,2450.0,Promo Seasonal High
34115,T196341,2025-10-19 13:31:05,20251019,Jakarta,C00924,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,2,5000.0,5000.0,0.0,10000.0,No Promo
34116,T094762,2025-07-21 16:51:58,20250721,Jakarta,C25656,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,4,5000.0,3750.0,0.25,15000.0,Promo Seasonal High
34117,T203494,2025-10-25 18:03:43,20251025,Surabaya,C56756,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,3,4000.0,4000.0,0.0,12000.0,No Promo
34118,T131165,2025-08-24 18:42:41,20250824,Bandung,C82995,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,3,10000.0,7000.0,0.3,21000.0,Promo Seasonal High
34119,T115808,2025-08-10 17:12:03,20250810,Surabaya,C18317,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,5,4000.0,4000.0,0.0,20000.0,No Promo
34120,T121906,2025-08-16 19:55:27,20250816,Jakarta,C39874,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,2,3000.0,2250.0,0.25,4500.0,Promo Seasonal High
34121,T125924,2025-08-19 15:13:46,20250819,Bandung,C36340,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,2,5000.0,5000.0,0.0,10000.0,No Promo
34122,T121153,2025-08-15 14:13:40,20250815,Jakarta,C35415,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3,3500.0,3500.0,0.0,10500.0,No Promo
34123,T202137,2025-10-24 12:49:12,20251024,Jakarta,C78221,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,1,6000.0,5400.0,0.1,5400.0,Promo Normal
34124,T113192,2025-08-08 16:15:57,20250808,Jakarta,C39514,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,1,4000.0,4000.0,0.0,4000.0,No Promo
34125,T068872,2025-06-24 14:01:32,20250624,Surabaya,C11119,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,2,10000.0,10000.0,0.0,20000.0,No Promo
34126,T051780,2025-06-06 17:59:00,20250606,Surabaya,C20921,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,4,5800.0,5800.0,0.0,23200.0,No Promo
34127,T164971,2025-09-22 17:13:19,20250922,Jakarta,C92299,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,3,4000.0,4000.0,0.0,12000.0,No Promo
34128,T067863,2025-06-23 17:39:56,20250623,Surabaya,C44915,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,1,10000.0,10000.0,0.0,10000.0,No Promo
34129,T069902,2025-06-25 09:06:05,20250625,Surabaya,C97101,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4,4000.0,4000.0,0.0,16000.0,No Promo
34130,T020002,2025-05-01 16:51:15,20250501,Jakarta,C17020,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5,5800.0,5800.0,0.0,29000.0,No Promo
34131,T130706,2025-08-24 11:23:17,20250824,Jakarta,C07662,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,1,5500.0,4950.0,0.1,4950.0,Promo Normal
34132,T162358,2025-09-20 11:44:52,20250920,Jakarta,C96772,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,4,7000.0,6300.0,0.1,25200.0,Promo Normal
34133,T139339,2025-09-01 14:52:21,20250901,Jakarta,C45059,S001,Richeese Wafer Keju 50g,Richeese,Wafer,1,5800.0,4350.0,0.25,4350.0,Promo Seasonal High
34134,T087497,2025-07-13 17:07:05,20250713,Bandung,C58429,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,5,7000.0,7000.0,0.0,35000.0,No Promo
34135,T161099,2025-09-19 20:02:37,20250919,Jakarta,C39743,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,3,7000.0,6300.0,0.1,18900.0,Promo Normal
34136,T062262,2025-06-17 20:20:20,20250617,Surabaya,C52659,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,3,7000.0,6300.0,0.1,18900.0,Promo Bundling
34137,T086873,2025-07-13 19:14:01,20250713,Jakarta,C42971,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,4,5000.0,5000.0,0.0,20000.0,No Promo
34138,T135440,2025-08-28 13:53:27,20250828,Jakarta,C20152,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,1,3500.0,2450.0,0.3,2450.0,Promo Seasonal High
34139,T084889,2025-07-11 19:33:41,20250711,Jakarta,C39806,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,2,4000.0,4000.0,0.0,8000.0,No Promo
34140,T097462,2025-07-23 11:46:57,20250723,Semarang,C53053,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,3,7000.0,7000.0,0.0,21000.0,No Promo
34141,T116965,2025-08-11 13:24:26,20250811,Surabaya,C42131,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5,5500.0,5500.0,0.0,27500.0,No Promo
34142,T080027,2025-07-06 18:26:33,20250706,Jakarta,C52393,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,3,5500.0,5500.0,0.0,16500.0,No Promo
34143,T206843,2025-10-28 12:41:52,20251028,Surabaya,C69198,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,1,7000.0,7000.0,0.0,7000.0,No Promo
34144,T164263,2025-09-21 10:55:07,20250921,Surabaya,C38419,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,5,3500.0,2450.0,0.3,12250.0,Promo Seasonal High
34145,T096148,2025-07-22 12:51:30,20250722,Surabaya,C38387,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,1,6000.0,6000.0,0.0,6000.0,No Promo
34146,T206703,2025-10-28 14:20:11,20251028,Surabaya,C36691,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,5,3000.0,3000.0,0.0,15000.0,No Promo
34147,T173205,2025-09-29 11:51:42,20250929,Jakarta,C52794,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,1,3000.0,2250.0,0.25,2250.0,Promo Seasonal High
34148,T148755,2025-09-09 12:34:51,20250909,Jakarta,C85883,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5,5800.0,5220.0,0.1,26100.0,Promo Bundling
34149,T204054,2025-10-26 16:20:35,20251026,Jakarta,C40883,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,5,3500.0,3500.0,0.0,17500.0,No Promo
34150,T206656,2025-10-28 18:24:35,20251028,Surabaya,C63421,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,3,10000.0,10000.0,0.0,30000.0,No Promo
34151,T032612,2025-05-15 16:20:39,20250515,Surabaya,C45796,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,1,4000.0,4000.0,0.0,4000.0,No Promo
34152,T039666,2025-05-23 09:03:02,20250523,Bandung,C23782,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5,5000.0,5000.0,0.0,25000.0,No Promo
34153,T116202,2025-08-10 16:37:36,20250810,Semarang,C43428,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,2,7000.0,4900.0,0.3,9800.0,Promo Seasonal High
34154,T095355,2025-07-21 10:22:15,20250721,Bandung,C98139,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,2,7000.0,7000.0,0.0,14000.0,No Promo
34155,T081596,2025-07-07 18:23:14,20250707,Semarang,C96448,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,2,4500.0,4050.0,0.1,8100.0,Promo Normal
34156,T090496,2025-07-16 15:05:00,20250716,Bandung,C08057,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,2,6000.0,6000.0,0.0,12000.0,No Promo
34157,T193538,2025-10-16 10:02:26,20251016,Bandung,C24573,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,5,6000.0,5400.0,0.1,27000.0,Promo Normal
34158,T181311,2025-10-06 12:46:57,20251006,Jakarta,C98133,S001,Richeese Wafer Keju 50g,Richeese,Wafer,1,5800.0,5800.0,0.0,5800.0,No Promo
34159,T141579,2025-09-02 10:01:12,20250902,Bandung,C08025,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,5,3500.0,2450.0,0.3,12250.0,Promo Seasonal High
34160,T102433,2025-07-28 14:54:01,20250728,Semarang,C15268,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5,5000.0,3750.0,0.25,18750.0,Promo Seasonal High
34161,T187091,2025-10-11 13:23:17,20251011,Jakarta,C58447,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,1,10000.0,10000.0,0.0,10000.0,No Promo
34162,T071453,2025-06-27 16:46:28,20250627,Jakarta,C05715,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,4,7000.0,5250.0,0.25,21000.0,Promo Seasonal High
34163,T182056,2025-10-06 12:51:03,20251006,Surabaya,C39311,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,2,5500.0,5500.0,0.0,11000.0,No Promo
34164,T200656,2025-10-23 17:09:15,20251023,Jakarta,C00972,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,5,10000.0,10000.0,0.0,50000.0,No Promo
34165,T022843,2025-05-04 10:13:37,20250504,Jakarta,C36395,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,1,5500.0,5500.0,0.0,5500.0,No Promo
34166,T172107,2025-09-28 09:23:58,20250928,Jakarta,C11239,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,3,5000.0,3750.0,0.25,11250.0,Promo Seasonal High
34167,T104016,2025-07-30 15:49:49,20250730,Surabaya,C09753,S001,Richeese Wafer Keju 50g,Richeese,Wafer,3,5800.0,4060.0,0.3,12180.0,Promo Seasonal High
34168,T134354,2025-08-27 19:47:26,20250827,Surabaya,C33576,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,3,10000.0,7000.0,0.3,21000.0,Promo Seasonal High
34169,T065006,2025-06-20 18:37:56,20250620,Jakarta,C00505,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,2,7000.0,6300.0,0.1,12600.0,Promo Bundling
