,TransactionID,DateTime,Date_Key,Branch,Customer_ID,SKU_ID,SKU,Brand,SKU_Category,Qty,NormalPrice,DiscountedPrice,DiscountPercentage,Total_Price,Promo_Category
38303,T149970,2025-09-10 19:39:50,20250910,Jakarta,C38946,S001,Richeese Wafer Keju 50g,Richeese,Wafer,1,5800.0,5220.0,0.1,5220.0,Promo Bundling
38304,T148034,2025-09-08 15:25:27,20250908,Jakarta,C25509,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,4,6000.0,4500.0,0.25,18000.0,Promo Seasonal High
38305,T132262,2025-08-25 14:09:02,20250825,Bandung,C28070,S001,Richeese Wafer Keju 50g,Richeese,Wafer,4,5800.0,5800.0,0.0,23200.0,No Promo
38306,T169669,2025-09-26 20:02:34,20250926,Jakarta,C23673,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,4,5000.0,3750.0,0.25,15000.0,Promo Seasonal High
38307,T109089,2025-08-04 11:51:11,20250804,Jakarta,C55309,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,4,3500.0,3500.0,0.0,14000.0,No Promo
38308,T024244,2025-05-05 15:36:22,20250505,Semarang,C95353,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3,3500.0,2800.0,0.2,8400.0,Promo Bundling
38309,T093253,2025-07-19 12:54:37,20250719,Surabaya,C96150,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,2,3500.0,3500.0,0.0,7000.0,No Promo
38310,T157860,2025-09-16 12:32:35,20250916,Surabaya,C06344,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,4,7000.0,5250.0,0.25,21000.0,Promo Seasonal High
38311,T059046,2025-06-14 17:06:49,20250614,Jakarta,C67468,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,2,5000.0,4500.0,0.1,9000.0,Promo Bundling
38312,T147755,2025-09-08 11:24:00,20250908,Jakarta,C81873,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,5,7000.0,6300.0,0.1,31500.0,Promo Normal
38313,T029385,2025-05-11 18:33:08,20250511,Bandung,C02635,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,4,5000.0,5000.0,0.0,20000.0,No Promo
38314,T158072,2025-09-16 17:33:57,20250916,Surabaya,C70786,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,3,3500.0,3500.0,0.0,10500.0,No Promo
38315,T151275,2025-09-11 09:36:53,20250911,Jakarta,C78222,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,2,10000.0,9500.0,0.05,19000.0,Promo Normal
38316,T123909,2025-08-18 15:15:34,20250818,Jakarta,C85053,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,1,5800.0,5800.0,0.0,5800.0,No Promo
38317,T187991,2025-10-11 17:25:13,20251011,Bandung,C28092,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4,4000.0,3800.0,0.05,15200.0,Promo Normal
38318,T089350,2025-07-15 18:44:27,20250715,Surabaya,C72646,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,1,5500.0,3850.0,0.3,3850.0,Promo Seasonal High
38319,T084736,2025-07-11 17:27:10,20250711,Jakarta,C75822,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,2,3000.0,3000.0,0.0,6000.0,No Promo
38320,T146771,2025-09-07 17:23:19,20250907,Jakarta,C61989,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,2,5000.0,4000.0,0.2,8000.0,Promo Bundling
38321,T168070,2025-09-24 15:01:26,20250924,Semarang,C58925,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5,5500.0,5500.0,0.0,27500.0,No Promo
38322,T169297,2025-09-25 11:59:58,20250925,Semarang,C13644,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,3,4000.0,2800.0,0.3,8400.0,Promo Seasonal High
38323,T103331,2025-07-29 12:27:47,20250729,Bandung,C39155,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,4,5500.0,4400.0,0.2,17600.0,Promo Bundling
38324,T151398,2025-09-11 19:15:04,20250911,Jakarta,C26723,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,2,3500.0,2620.0,0.25,5240.0,Promo Seasonal High
38325,T175971,2025-10-01 20:23:43,20251001,Jakarta,C19097,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3,3000.0,3000.0,0.0,9000.0,No Promo
38326,T134030,2025-08-27 17:02:26,20250827,Jakarta,C86018,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,2,5000.0,5000.0,0.0,10000.0,No Promo
38327,T101282,2025-07-27 18:28:37,20250727,Bandung,C40422,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,2,4000.0,4000.0,0.0,8000.0,No Promo
38328,T099211,2025-07-25 12:26:28,20250725,Bandung,C83562,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,2,3000.0,3000.0,0.0,6000.0,No Promo
38329,T140342,2025-09-01 12:43:56,20250901,Bandung,C23831,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,3,4000.0,4000.0,0.0,12000.0,No Promo
38330,T051584,2025-06-06 19:59:10,20250606,Jakarta,C92469,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,2,4000.0,4000.0,0.0,8000.0,No Promo
38331,T149918,2025-09-09 10:58:15,20250909,Semarang,C93700,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,3,5000.0,5000.0,0.0,15000.0,No Promo
38332,T129170,2025-08-22 19:24:38,20250822,Semarang,C41427,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,1,7000.0,7000.0,0.0,7000.0,No Promo
38333,T042247,2025-05-26 19:03:16,20250526,Semarang,C63902,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,1,5800.0,4060.0,0.3,4060.0,Promo Seasonal High
38334,T115745,2025-08-10 15:18:19,20250810,Surabaya,C07224,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,5,7000.0,7000.0,0.0,35000.0,No Promo
38335,T027210,2025-05-09 16:15:54,20250509,Jakarta,C39987,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,3,5000.0,5000.0,0.0,15000.0,No Promo
38336,T128902,2025-08-22 18:19:05,20250822,Surabaya,C67951,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,2,4000.0,2800.0,0.3,5600.0,Promo Seasonal High
38337,T179832,2025-10-04 19:28:32,20251004,Surabaya,C75561,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,2,4000.0,4000.0,0.0,8000.0,No Promo
38338,T127868,2025-08-21 09:40:09,20250821,Bandung,C64956,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,3,10000.0,9500.0,0.05,28500.0,Promo Normal
38339,T078796,2025-07-05 09:05:53,20250705,Jakarta,C34008,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,2,10000.0,7000.0,0.3,14000.0,Promo Seasonal High
38340,T150029,2025-09-10 13:21:08,20250910,Jakarta,C65461,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,1,10000.0,7500.0,0.25,7500.0,Promo Seasonal High
38341,T140868,2025-09-02 13:35:09,20250902,Jakarta,C05417,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,2,4000.0,2800.0,0.3,5600.0,Promo Seasonal High
38342,T110894,2025-08-06 15:07:55,20250806,Jakarta,C73353,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,1,7000.0,7000.0,0.0,7000.0,No Promo
38343,T205117,2025-10-27 20:35:51,20251027,Jakarta,C27632,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,4,3000.0,3000.0,0.0,12000.0,No Promo
38344,T201078,2025-10-23 11:44:09,20251023,Jakarta,C85332,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,4,3000.0,3000.0,0.0,12000.0,No Promo
38345,T148817,2025-09-09 15:56:59,20250909,Jakarta,C99050,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,5,10000.0,7500.0,0.25,37500.0,Promo Seasonal High
38346,T150412,2025-09-10 09:20:44,20250910,Jakarta,C80679,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5,5500.0,5500.0,0.0,27500.0,No Promo
38347,T066315,2025-06-21 15:54:47,20250621,Bandung,C38658,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3,3000.0,2700.0,0.1,8100.0,Promo Bundling
38348,T125337,2025-08-19 18:47:39,20250819,Jakarta,C69859,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5,5000.0,5000.0,0.0,25000.0,No Promo
38349,T100780,2025-07-27 14:42:17,20250727,Jakarta,C76646,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,2,4000.0,4000.0,0.0,8000.0,No Promo
38350,T154691,2025-09-13 19:30:20,20250913,Bandung,C79693,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,4,3500.0,3500.0,0.0,14000.0,No Promo
38351,T102112,2025-07-28 16:56:48,20250728,Surabaya,C14405,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,4,5000.0,3750.0,0.25,15000.0,Promo Seasonal High
38352,T051268,2025-06-06 16:31:56,20250606,Jakarta,C09864,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5,5800.0,5800.0,0.0,29000.0,No Promo
38353,T151980,2025-09-11 14:54:24,20250911,Surabaya,C13883,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,3,6000.0,4500.0,0.25,13500.0,Promo Seasonal High
38354,T062430,2025-06-17 09:58:13,20250617,Surabaya,C08601,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,1,7000.0,7000.0,0.0,7000.0,No Promo
38355,T042003,2025-05-26 13:28:29,20250526,Surabaya,C81671,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,1,4000.0,4000.0,0.0,4000.0,No Promo
38356,T202854,2025-10-25 17:49:57,20251025,Jakarta,C03750,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,5,10000.0,10000.0,0.0,50000.0,No Promo
38357,T060102,2025-06-15 14:53:09,20250615,Jakarta,C32941,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5,5500.0,5500.0,0.0,27500.0,No Promo
38358,T121659,2025-08-15 16:36:28,20250815,Semarang,C04348,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,2,3000.0,2250.0,0.25,4500.0,Promo Seasonal High
38359,T164805,2025-09-22 15:10:17,20250922,Jakarta,C09124,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,1,4500.0,4500.0,0.0,4500.0,No Promo
38360,T025967,2025-05-07 17:44:46,20250507,Semarang,C70097,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,5,7000.0,7000.0,0.0,35000.0,No Promo
38361,T031215,2025-05-14 14:15:33,20250514,Jakarta,C33757,S001,Richeese Wafer Keju 50g,Richeese,Wafer,3,5800.0,5800.0,0.0,17400.0,No Promo
38362,T063768,2025-06-19 16:23:06,20250619,Jakarta,C70774,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,4,7000.0,6300.0,0.1,25200.0,Promo Bundling
38363,T082130,2025-07-08 17:45:46,20250708,Surabaya,C77970,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,2,10000.0,7000.0,0.3,14000.0,Promo Seasonal High
38364,T151945,2025-09-11 19:15:54,20250911,Surabaya,C75061,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,5,4000.0,2800.0,0.3,14000.0,Promo Seasonal High
38365,T057791,2025-06-12 13:44:09,20250612,Bandung,C32296,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,1,3000.0,2850.0,0.05,2850.0,Promo Normal
38366,T045376,2025-05-30 09:59:25,20250530,Jakarta,C89475,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,4,3000.0,2700.0,0.1,10800.0,Promo Normal
38367,T025209,2025-05-07 10:43:07,20250507,Jakarta,C15363,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,3,10000.0,10000.0,0.0,30000.0,No Promo
38368,T119577,2025-08-14 18:43:29,20250814,Jakarta,C82831,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,4,10000.0,9500.0,0.05,38000.0,Promo Normal
38369,T164367,2025-09-21 12:39:43,20250921,Bandung,C57008,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,4,5000.0,4500.0,0.1,18000.0,Promo Normal
38370,T125863,2025-08-19 16:50:20,20250819,Bandung,C60703,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,2,10000.0,7000.0,0.3,14000.0,Promo Seasonal High
38371,T062658,2025-06-17 19:20:12,20250617,Semarang,C49203,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5,5000.0,5000.0,0.0,25000.0,No Promo
38372,T153711,2025-09-13 16:06:27,20250913,Jakarta,C99461,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,5,7000.0,5250.0,0.25,26250.0,Promo Seasonal High
38373,T132545,2025-08-26 16:56:13,20250826,Jakarta,C01020,S001,Richeese Wafer Keju 50g,Richeese,Wafer,5,5800.0,5800.0,0.0,29000.0,No Promo
38374,T191710,2025-10-15 16:14:55,20251015,Jakarta,C06864,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,5,4000.0,3200.0,0.2,16000.0,Promo Bundling
38375,T115269,2025-08-10 09:43:19,20250810,Jakarta,C44952,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,3,10000.0,10000.0,0.0,30000.0,No Promo
38376,T137309,2025-08-30 13:06:59,20250830,Jakarta,C39446,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,3,7000.0,7000.0,0.0,21000.0,No Promo
38377,T090525,2025-07-16 11:05:56,20250716,Bandung,C88928,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,2,3500.0,3500.0,0.0,7000.0,No Promo
38378,T077476,2025-07-03 10:18:30,20250703,Surabaya,C26708,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,1,3500.0,3150.0,0.1,3150.0,Promo Normal
38379,T066491,2025-06-22 14:24:41,20250622,Jakarta,C19205,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,5,10000.0,10000.0,0.0,50000.0,No Promo
38380,T195245,2025-10-18 18:35:18,20251018,Jakarta,C97648,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,1,5500.0,3850.0,0.3,3850.0,Promo Seasonal High
38381,T065451,2025-06-20 19:54:03,20250620,Semarang,C40267,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,4,5800.0,5800.0,0.0,23200.0,No Promo
38382,T147930,2025-09-08 15:00:25,20250908,Jakarta,C72567,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,1,5000.0,5000.0,0.0,5000.0,No Promo
38383,T117347,2025-08-12 09:28:12,20250812,Jakarta,C44236,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,2,10000.0,8000.0,0.2,16000.0,Promo Bundling
38384,T041084,2025-05-25 13:27:31,20250525,Surabaya,C18225,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,3,10000.0,8000.0,0.2,24000.0,Promo Bundling
38385,T114862,2025-08-09 09:18:04,20250809,Surabaya,C99941,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,5,7000.0,4900.0,0.3,24500.0,Promo Seasonal High
38386,T145158,2025-09-05 15:16:43,20250905,Bandung,C21624,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,4,7000.0,7000.0,0.0,28000.0,No Promo
38387,T045542,2025-05-30 18:24:12,20250530,Surabaya,C26000,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,1,4000.0,4000.0,0.0,4000.0,No Promo
38388,T124872,2025-08-18 13:56:07,20250818,Bandung,C63233,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,2,3000.0,2850.0,0.05,5700.0,Promo Normal
38389,T135318,2025-08-28 11:29:43,20250828,Jakarta,C80652,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,4,6000.0,4800.0,0.2,19200.0,Promo Bundling
38390,T022045,2025-05-03 15:09:53,20250503,Jakarta,C46145,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,4,3500.0,3500.0,0.0,14000.0,No Promo
38391,T157370,2025-09-16 17:06:39,20250916,Jakarta,C04787,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,2,4500.0,4500.0,0.0,9000.0,No Promo
38392,T165134,2025-09-22 13:02:45,20250922,Jakarta,C67528,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,3,3000.0,3000.0,0.0,9000.0,No Promo
38393,T134182,2025-08-27 12:59:32,20250827,Jakarta,C74831,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,3,6000.0,4800.0,0.2,14400.0,Promo Bundling
38394,T042974,2025-05-27 10:06:55,20250527,Surabaya,C85075,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,3,4000.0,4000.0,0.0,12000.0,No Promo
38395,T088512,2025-07-14 13:27:31,20250714,Bandung,C07897,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,4,5500.0,3850.0,0.3,15400.0,Promo Seasonal High
38396,T046962,2025-06-01 18:06:25,20250601,Jakarta,C97392,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,5,5000.0,5000.0,0.0,25000.0,No Promo
38397,T083521,2025-07-09 14:50:54,20250709,Semarang,C02594,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,4,5000.0,3750.0,0.25,15000.0,Promo Seasonal High
38398,T142435,2025-09-03 14:21:11,20250903,Surabaya,C37205,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,3,5000.0,5000.0,0.0,15000.0,No Promo
38399,T135404,2025-08-28 13:57:53,20250828,Jakarta,C41748,S019,Richeese Siip Jagung Bakar 20g,Richeese,Extruded Snack,2,3000.0,2850.0,0.05,5700.0,Promo Normal
38400,T104460,2025-07-31 13:44:08,20250731,Jakarta,C30176,S001,Richeese Wafer Keju 50g,Richeese,Wafer,2,5800.0,4060.0,0.3,8120.0,Promo Seasonal High
38401,T178675,2025-10-03 11:34:52,20251003,Surabaya,C49488,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,4,7000.0,7000.0,0.0,28000.0,No Promo
38402,T142043,2025-09-03 16:07:42,20250903,Jakarta,C26673,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,5,4000.0,2800.0,0.3,14000.0,Promo Seasonal High
38403,T066839,2025-06-22 20:04:06,20250622,Jakarta,C25564,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,1,7000.0,7000.0,0.0,7000.0,No Promo
38404,T134118,2025-08-27 12:42:08,20250827,Jakarta,C43106,S014,Nabati Drinko Richoco 150ml,Richoco,Minuman,4,4000.0,4000.0,0.0,16000.0,No Promo
38405,T173093,2025-09-29 11:10:35,20250929,Jakarta,C55579,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,4,10000.0,10000.0,0.0,40000.0,No Promo
38406,T097788,2025-07-24 17:50:04,20250724,Jakarta,C42568,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,4,4000.0,4000.0,0.0,16000.0,No Promo
38407,T147927,2025-09-08 16:48:22,20250908,Jakarta,C99150,S012,Nabati Biskuit Rasa Cokelat,Richoco,Biskuit,2,5000.0,5000.0,0.0,10000.0,No Promo
38408,T115206,2025-08-10 11:54:04,20250810,Jakarta,C25173,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,4,5800.0,5800.0,0.0,23200.0,No Promo
38409,T144666,2025-09-05 16:13:19,20250905,Jakarta,C90041,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,1,3500.0,2450.0,0.3,2450.0,Promo Seasonal High
38410,T126498,2025-08-20 17:40:18,20250820,Jakarta,C41588,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,3,7000.0,7000.0,0.0,21000.0,No Promo
38411,T128433,2025-08-22 18:35:10,20250822,Jakarta,C72219,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,2,5000.0,5000.0,0.0,10000.0,No Promo
38412,T146319,2025-09-06 16:40:52,20250906,Semarang,C92827,S001,Richeese Wafer Keju 50g,Richeese,Wafer,1,5800.0,4350.0,0.25,4350.0,Promo Seasonal High
38413,T160192,2025-09-18 13:16:01,20250918,Jakarta,C81966,S016,Richoco Wafer Hazelnut 50g,Richoco,Wafer,3,6000.0,4500.0,0.25,13500.0,Promo Seasonal High
38414,T024219,2025-05-05 15:44:12,20250505,Semarang,C08196,S002,Richoco Wafer Cokelat 50g,Richoco,Wafer,1,5800.0,4060.0,0.3,4060.0,Promo Seasonal High
38415,T100945,2025-07-27 15:48:20,20250727,Surabaya,C40761,S001,Richeese Wafer Keju 50g,Richeese,Wafer,3,5800.0,4060.0,0.3,12180.0,Promo Seasonal High
38416,T082357,2025-07-08 12:17:12,20250708,Surabaya,C38142,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,1,3500.0,3150.0,0.1,3150.0,Promo Normal
38417,T098024,2025-07-24 16:36:42,20250724,Surabaya,C56912,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,4,7000.0,7000.0,0.0,28000.0,No Promo
38418,T121823,2025-08-16 15:51:34,20250816,Jakarta,C60872,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,3,7000.0,7000.0,0.0,21000.0,No Promo
38419,T170350,2025-09-26 13:58:12,20250926,Bandung,C45314,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,4,3000.0,2250.0,0.25,9000.0,Promo Seasonal High
38420,T095983,2025-07-22 11:06:05,20250722,Surabaya,C19582,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,1,10000.0,9500.0,0.05,9500.0,Promo Normal
38421,T207986,2025-10-29 10:28:13,20251029,Surabaya,C40996,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,1,3500.0,3500.0,0.0,3500.0,No Promo
38422,T064776,2025-06-20 18:18:00,20250620,Jakarta,C15649,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,4,4500.0,3600.0,0.2,14400.0,Promo Bundling
38423,T052419,2025-06-07 14:14:54,20250607,Jakarta,C70816,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,2,3500.0,3500.0,0.0,7000.0,No Promo
38424,T160423,2025-09-18 20:52:14,20250918,Surabaya,C35551,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,5,7000.0,5250.0,0.25,26250.0,Promo Seasonal High
38425,T045797,2025-05-30 15:45:31,20250530,Semarang,C39038,S011,Nabati Biskuit Rasa Kelapa,Richeese,Biskuit,4,5000.0,5000.0,0.0,20000.0,No Promo
38426,T143950,2025-09-04 10:26:29,20250904,Bandung,C59279,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,1,3500.0,2450.0,0.3,2450.0,Promo Seasonal High
38427,T188309,2025-10-12 17:37:46,20251012,Jakarta,C98179,S006,Nextar Nastar Pie 30g,Nextar,Kue/Pie,3,7000.0,6300.0,0.1,18900.0,Promo Normal
38428,T054768,2025-06-09 17:36:18,20250609,Surabaya,C48915,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,2,3500.0,2450.0,0.3,4900.0,Promo Seasonal High
38429,T180152,2025-10-04 17:11:36,20251004,Semarang,C45789,S018,Nextar Pineapple Pie 30g,Nextar,Kue/Pie,5,7000.0,7000.0,0.0,35000.0,No Promo
38430,T142030,2025-09-03 15:01:06,20250903,Jakarta,C01873,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,5,4000.0,2800.0,0.3,14000.0,Promo Seasonal High
38431,T128253,2025-08-22 20:34:26,20250822,Jakarta,C36602,S005,Nextar Brownies Pie 40g,Nextar,Kue/Pie,1,7000.0,7000.0,0.0,7000.0,No Promo
38432,T184594,2025-10-08 11:09:26,20251008,Semarang,C00979,S001,Richeese Wafer Keju 50g,Richeese,Wafer,2,5800.0,5800.0,0.0,11600.0,No Promo
38433,T064647,2025-06-20 15:52:49,20250620,Jakarta,C97744,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,4,10000.0,10000.0,0.0,40000.0,No Promo
38434,T133926,2025-08-27 18:54:18,20250827,Jakarta,C03414,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,5,3000.0,2250.0,0.25,11250.0,Promo Seasonal High
38435,T045174,2025-05-30 12:34:57,20250530,Jakarta,C24494,S010,Richeese Mi Instan Ramen Keju,Richeese,Mi Instan,2,4000.0,4000.0,0.0,8000.0,No Promo
38436,T030973,2025-05-13 11:43:21,20250513,Surabaya,C72918,S017,Nextar Choco Delight 40g,Nextar,Kue/Pie,2,7000.0,5250.0,0.25,10500.0,Promo Seasonal High
38437,T095669,2025-07-22 20:09:09,20250722,Jakarta,C89122,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,4,3500.0,2450.0,0.3,9800.0,Promo Seasonal High
38438,T145256,2025-09-05 13:30:57,20250905,Semarang,C90821,S013,Nabati Drinko Richeese 150ml,Richeese,Minuman,1,4000.0,4000.0,0.0,4000.0,No Promo
38439,T184592,2025-10-08 12:39:15,20251008,Bandung,C75553,S020,Richeese Mi Instan Goreng,Richeese,Mi Instan,1,3500.0,2450.0,0.3,2450.0,Promo Seasonal High
38440,T066768,2025-06-22 10:05:53,20250622,Jakarta,C57758,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5,5500.0,5500.0,0.0,27500.0,No Promo
38441,T139251,2025-08-31 14:24:53,20250831,Semarang,C20568,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,3,10000.0,10000.0,0.0,30000.0,No Promo
38442,T194494,2025-10-17 11:10:35,20251017,Surabaya,C12199,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,5,5500.0,3850.0,0.3,19250.0,Promo Seasonal High
38443,T115875,2025-08-10 12:37:16,20250810,Surabaya,C35703,S015,Richeese Wafer Pink Lava 50g,Richeese,Wafer,1,5500.0,5500.0,0.0,5500.0,No Promo
38444,T163288,2025-09-20 11:53:59,20250920,Semarang,C73662,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,4,10000.0,10000.0,0.0,40000.0,No Promo
38445,T020150,2025-05-01 12:55:14,20250501,Jakarta,C20104,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,5,4500.0,4500.0,0.0,22500.0,No Promo
38446,T079873,2025-07-06 09:42:00,20250706,Jakarta,C12014,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,3,3500.0,2450.0,0.3,7350.0,Promo Seasonal High
38447,T133898,2025-08-27 18:03:55,20250827,Jakarta,C45787,S007,Richeese Siip Keju 20g,Richeese,Extruded Snack,1,3000.0,2250.0,0.25,2250.0,Promo Seasonal High
38448,T114631,2025-08-09 10:53:46,20250809,Surabaya,C54915,S003,Richeese Wafer Keju 10g Renceng,Richeese,Wafer,1,10000.0,8000.0,0.2,8000.0,Promo Bundling
38449,T076803,2025-07-03 15:53:02,20250703,Jakarta,C82719,S004,Richoco Wafer Cokelat 10g Renceng,Richoco,Wafer,2,10000.0,10000.0,0.0,20000.0,No Promo
38450,T036241,2025-05-19 19:02:41,20250519,Bandung,C27945,S008,Richoco Ahh! Extruded 15g,Richoco,Extruded Snack,2,4500.0,4500.0,0.0,9000.0,No Promo
38451,T157427,2025-09-16 12:17:45,20250916,Jakarta,C34308,S009,Richeese Mi Instan Keju Pedas,Richeese,Mi Instan,4,3500.0,2620.0,0.25,10480.0,Promo Seasonal High
